transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
505,207.78,15,Electronics,0,0,58,3,62,FALSE
506,31.95,16,Grocery,0,0,37,3,47,FALSE
507,435.29,5,Electronics,0,0,43,1,33,FALSE
508,311.22,6,Clothing,0,0,57,2,27,FALSE
509,538.51,0,Travel,0,1,73,0,42,FALSE
510,232.85,14,Grocery,0,0,27,2,29,FALSE
511,171.07,19,Travel,0,1,62,4,57,FALSE
512,97.51,20,Grocery,0,0,95,1,18,FALSE
513,485.82,17,Grocery,0,0,39,3,26,FALSE
514,361.87,12,Clothing,0,0,62,2,37,FALSE
515,8.33,23,Electronics,0,0,49,3,55,FALSE
516,4.81,1,Clothing,0,0,85,0,35,FALSE
517,85.02,18,Clothing,0,0,74,3,46,FALSE
518,299.46,14,Clothing,0,0,34,2,54,FALSE
519,785.57,11,Travel,1,0,74,1,66,FALSE
520,29.34,14,Grocery,0,0,66,1,29,FALSE
521,162.31,17,Food,0,0,95,4,54,FALSE
522,86.31,13,Electronics,0,0,76,6,49,FALSE
523,630.67,5,Clothing,1,1,70,2,29,FALSE
524,332.26,11,Grocery,0,0,64,4,54,FALSE
525,327.99,19,Electronics,0,0,82,3,56,FALSE
526,113.83,22,Food,0,0,48,3,29,FALSE
527,96.45,5,Food,0,0,93,0,50,FALSE
528,57.49,8,Clothing,0,0,64,2,60,FALSE
529,10.44,3,Food,0,0,44,1,49,FALSE
530,360.08,16,Food,0,0,53,2,50,FALSE
531,301.7,1,Electronics,0,0,61,1,41,FALSE
532,1471.04,15,Electronics,1,0,44,3,48,FALSE
533,1025.08,23,Clothing,1,0,42,2,64,FALSE
534,145.92,13,Grocery,0,0,28,3,47,FALSE
535,263.75,7,Clothing,0,0,35,1,43,FALSE
536,521.31,13,Travel,0,0,88,3,19,FALSE
537,341.06,1,Food,0,0,76,3,69,FALSE
538,51.15,15,Grocery,0,0,67,2,34,FALSE
539,107.79,3,Electronics,0,0,38,5,18,TRUE
540,24.89,0,Travel,0,0,69,1,69,FALSE
541,554.44,22,Travel,0,0,52,1,48,FALSE
542,167.73,19,Food,1,0,28,3,46,FALSE
543,46.73,13,Electronics,0,0,40,1,28,FALSE
544,200.49,7,Grocery,0,0,62,2,62,FALSE
545,173.28,2,Electronics,0,0,87,1,21,FALSE
546,79.82,4,Food,1,0,47,2,53,FALSE
547,21.7,5,Travel,0,0,44,2,25,FALSE
548,200.42,21,Food,0,1,93,1,53,FALSE
549,132.23,7,Clothing,0,0,45,2,64,FALSE
550,266.37,5,Travel,0,0,66,1,38,FALSE
551,132.18,5,Food,0,0,93,1,28,FALSE
552,344.12,3,Grocery,1,0,38,3,29,TRUE
553,144.5,6,Grocery,1,0,94,1,43,FALSE
554,148.16,23,Grocery,0,0,29,2,44,FALSE
555,376.7,18,Clothing,0,0,48,2,51,FALSE
556,93,6,Electronics,0,0,53,1,27,FALSE
557,25.9,2,Grocery,0,0,26,3,26,FALSE
558,5.26,7,Clothing,0,0,30,0,56,FALSE
559,253.27,0,Grocery,0,0,58,3,30,FALSE
560,174.31,0,Clothing,0,0,46,2,29,FALSE
561,219.18,13,Grocery,0,0,28,2,34,FALSE
562,43.11,5,Electronics,0,0,30,2,21,FALSE
563,26.39,9,Food,0,0,91,2,56,FALSE
564,2.64,13,Grocery,0,0,87,2,45,FALSE
565,77.7,3,Food,0,0,97,0,58,FALSE
566,160.45,5,Grocery,0,0,92,4,37,FALSE
567,89.64,15,Electronics,0,0,58,2,24,FALSE
568,103.56,20,Food,0,0,96,2,25,FALSE
569,422.11,0,Clothing,0,0,58,6,52,FALSE
570,77.06,5,Grocery,0,0,81,3,46,FALSE
571,129.87,8,Grocery,0,0,61,2,64,FALSE
572,275.56,14,Clothing,0,0,30,6,32,FALSE
573,90.91,11,Electronics,0,0,95,3,48,FALSE
574,175.16,2,Travel,0,0,69,1,29,FALSE
575,356.97,10,Grocery,0,0,65,1,38,FALSE
576,537.51,14,Clothing,1,0,29,2,65,FALSE
577,28.63,2,Travel,0,0,84,4,33,FALSE
578,470.1,13,Grocery,0,0,91,2,56,FALSE
579,121.95,1,Food,0,0,41,2,49,FALSE
580,53.77,3,Clothing,0,0,89,1,23,FALSE
581,110.63,18,Food,0,1,79,4,41,FALSE
582,704.46,11,Electronics,0,0,33,2,49,FALSE
583,122.13,1,Travel,0,1,28,1,35,TRUE
584,71.75,16,Clothing,0,0,66,1,61,FALSE
585,180.63,2,Grocery,0,0,70,1,27,FALSE
586,49.43,9,Grocery,1,0,98,6,46,FALSE
587,14.2,15,Travel,0,0,25,4,26,FALSE
588,24.84,21,Food,0,0,41,2,30,FALSE
589,24.66,8,Food,0,0,31,3,68,FALSE
590,29.66,10,Clothing,0,0,29,1,44,FALSE
591,26.9,20,Clothing,1,0,76,2,54,FALSE
592,184.34,14,Food,0,0,77,2,25,FALSE
593,36.13,2,Clothing,0,0,27,3,19,FALSE
594,76.35,15,Food,0,0,86,2,59,FALSE
595,408.78,20,Travel,0,0,56,4,21,FALSE
596,115.63,20,Clothing,0,0,26,1,27,FALSE
597,198.23,20,Food,0,1,77,5,31,FALSE
598,34.04,11,Clothing,0,0,36,0,42,FALSE
599,38.44,22,Grocery,0,0,29,2,58,FALSE
600,7.51,4,Grocery,0,0,28,1,31,FALSE
601,33.31,6,Electronics,0,0,80,2,27,FALSE
602,58.78,8,Food,1,0,88,1,25,FALSE
603,35.07,20,Electronics,1,0,69,1,23,FALSE
604,16.72,17,Food,1,0,84,0,22,FALSE
605,23.14,20,Clothing,1,0,44,4,38,FALSE
606,111.17,7,Food,0,0,77,2,66,FALSE
607,41.6,11,Grocery,0,0,97,4,40,FALSE
608,81.54,19,Clothing,0,0,40,1,54,FALSE
609,126,1,Grocery,0,0,54,6,36,FALSE
610,211.04,9,Clothing,0,0,44,4,66,FALSE
611,7.22,18,Food,0,0,76,5,37,FALSE
612,289.17,8,Food,1,0,60,0,27,FALSE
613,177.95,23,Grocery,0,0,46,4,35,FALSE
614,15.35,7,Travel,0,1,25,2,37,FALSE
615,372.26,23,Food,0,0,45,4,65,FALSE
616,456.6,23,Travel,0,0,72,2,28,FALSE
617,11.34,23,Clothing,0,0,96,1,32,FALSE
618,58.35,0,Travel,0,1,29,4,49,TRUE
619,295.37,5,Grocery,0,0,64,4,28,FALSE
620,248.28,11,Electronics,0,0,69,0,69,FALSE
621,36.72,23,Electronics,0,1,55,0,46,FALSE
622,42.28,18,Grocery,0,0,39,1,57,FALSE
623,83.3,16,Electronics,1,0,82,1,56,FALSE
624,119.28,1,Grocery,0,0,77,1,18,FALSE
625,173.34,10,Food,1,0,69,2,64,FALSE
626,82.86,17,Travel,0,0,91,0,44,FALSE
627,111.76,22,Electronics,0,0,66,0,52,FALSE
628,247.72,21,Food,0,0,48,5,25,FALSE
629,6.73,10,Electronics,0,0,62,3,29,FALSE
630,52.37,17,Clothing,0,0,75,4,45,FALSE
631,224.91,7,Grocery,0,0,48,3,65,FALSE
632,406.04,14,Grocery,0,0,57,1,36,FALSE
633,129.02,8,Food,1,0,43,2,46,FALSE
634,136.72,14,Clothing,0,0,49,1,59,FALSE
635,20.41,6,Travel,1,0,94,1,59,FALSE
636,106.77,19,Clothing,0,0,73,2,35,FALSE
637,136.91,12,Clothing,0,0,41,2,51,FALSE
638,49.98,12,Travel,0,0,45,2,68,FALSE
639,56.46,0,Travel,0,0,67,3,36,FALSE
640,85.26,19,Clothing,0,1,46,3,41,FALSE
641,3.65,3,Electronics,0,0,87,1,51,FALSE
642,69.97,23,Electronics,0,0,48,1,49,FALSE
643,42.76,3,Clothing,0,0,57,1,19,FALSE
644,71.41,3,Electronics,0,0,91,2,49,FALSE
645,22.96,12,Travel,0,0,41,2,25,FALSE
646,398.17,1,Travel,1,1,72,2,62,TRUE
647,162.07,22,Electronics,1,0,68,2,26,FALSE
648,204.59,14,Travel,0,0,49,2,40,FALSE
649,280.21,3,Grocery,0,0,96,0,46,FALSE
650,124.21,5,Travel,0,0,84,0,24,FALSE
651,16.37,2,Clothing,0,0,53,1,22,FALSE
652,138.65,6,Food,0,0,36,1,57,FALSE
653,159.11,5,Electronics,0,1,33,1,49,FALSE
654,246.28,2,Electronics,0,0,77,1,57,FALSE
655,101.71,3,Travel,0,0,85,3,20,FALSE
656,24.57,9,Travel,1,1,55,6,27,TRUE
657,60.08,20,Food,0,0,72,2,57,FALSE
658,81.2,8,Food,0,0,71,1,46,FALSE
659,186.88,5,Clothing,0,1,57,0,62,FALSE
660,152.24,19,Grocery,0,0,91,0,36,FALSE
661,79.24,10,Clothing,0,0,88,2,42,FALSE
662,775.12,6,Electronics,0,0,41,2,37,FALSE
663,167.55,17,Travel,0,0,68,3,64,FALSE
664,48.74,3,Clothing,0,0,29,3,55,FALSE
665,19.32,4,Travel,0,0,86,4,63,FALSE
666,29.86,3,Travel,0,1,87,4,27,FALSE
667,50.82,3,Clothing,0,0,63,2,68,FALSE
668,31.53,12,Clothing,0,0,96,1,28,FALSE
669,37.17,15,Food,0,0,66,1,31,FALSE
670,60.41,13,Grocery,0,0,45,3,68,FALSE
671,34.27,10,Food,0,0,71,3,48,FALSE
672,408.74,1,Grocery,0,0,98,0,22,FALSE
673,15.05,21,Clothing,0,1,52,0,60,FALSE
674,133.81,13,Grocery,0,0,45,0,45,FALSE
675,95.1,23,Electronics,0,1,52,1,36,FALSE
676,726.96,23,Food,0,0,43,2,50,FALSE
677,21.39,6,Food,0,1,87,3,19,FALSE
678,91.31,10,Food,0,0,76,1,46,FALSE
679,628.03,3,Travel,0,0,62,3,35,FALSE
680,361.12,6,Travel,0,0,70,3,63,FALSE
681,305.76,15,Clothing,0,0,48,2,27,FALSE
682,53.69,5,Clothing,0,0,69,4,55,FALSE
683,33.73,5,Travel,1,0,33,2,32,FALSE
684,198.82,1,Food,0,0,33,2,39,FALSE
685,477.07,23,Travel,0,0,45,1,44,FALSE
686,146.46,7,Grocery,0,0,48,1,44,FALSE
687,152.59,6,Food,0,0,88,2,39,FALSE
688,59.13,23,Travel,0,0,64,3,38,FALSE
689,264.15,13,Clothing,0,0,98,2,48,FALSE
690,37.27,8,Travel,0,0,76,3,51,FALSE
691,70.4,14,Electronics,0,0,28,1,23,FALSE
692,99.75,21,Travel,0,0,27,0,30,FALSE
693,127.53,17,Food,0,0,37,4,57,FALSE
694,49.97,11,Travel,0,0,45,1,32,FALSE
695,21.96,22,Clothing,0,0,32,2,44,FALSE
696,169.78,18,Grocery,1,0,97,5,48,FALSE
697,61.3,12,Electronics,0,0,25,3,65,FALSE
698,156.68,6,Food,0,0,38,1,59,FALSE
699,30.18,9,Clothing,0,0,60,4,40,FALSE
700,118.1,9,Electronics,0,0,46,0,63,FALSE
701,136.9,1,Travel,0,0,60,2,52,FALSE
702,9.58,13,Electronics,0,0,69,3,25,FALSE
703,73.87,12,Grocery,0,0,40,3,50,FALSE
704,25.98,21,Electronics,0,0,35,0,45,FALSE
705,11.79,5,Electronics,0,0,91,0,24,FALSE
706,828.22,8,Travel,0,0,49,1,53,FALSE
707,70.04,12,Travel,0,0,91,2,60,FALSE
708,298.81,8,Food,1,0,55,2,30,FALSE
709,52.9,12,Travel,1,0,89,2,59,FALSE
710,205.95,4,Electronics,0,0,35,3,48,FALSE
711,257.05,13,Grocery,0,0,62,5,30,FALSE
712,162.98,4,Travel,0,0,26,2,52,FALSE
713,114.81,8,Food,0,0,78,2,67,FALSE
714,95.54,7,Food,0,0,31,1,24,FALSE
715,77.23,6,Electronics,0,0,73,2,39,FALSE
716,477.46,7,Travel,0,0,64,4,57,FALSE
717,319.61,21,Travel,0,0,69,3,69,FALSE
718,603.57,2,Food,0,0,78,4,51,FALSE
719,23.89,22,Travel,0,0,85,2,26,FALSE
720,236.26,23,Electronics,0,0,28,3,49,FALSE
721,501.5,14,Grocery,1,0,58,2,52,FALSE
722,35.99,7,Electronics,0,0,32,1,20,FALSE
723,12.39,0,Travel,0,0,56,3,38,FALSE
724,243.25,6,Electronics,0,0,42,2,30,FALSE
725,153.8,18,Clothing,0,0,64,1,50,FALSE
726,331.93,1,Clothing,0,0,99,2,53,FALSE
727,27.1,13,Travel,0,0,80,3,27,FALSE
728,285.49,17,Travel,0,0,61,3,53,FALSE
729,40.53,14,Grocery,0,0,79,2,35,FALSE
730,32.17,13,Electronics,0,0,60,4,48,FALSE
731,32.3,23,Grocery,1,0,34,1,62,FALSE
732,303.32,18,Travel,0,0,94,2,57,FALSE
733,196.96,18,Travel,0,0,87,0,18,FALSE
734,133.27,21,Food,1,1,58,1,48,FALSE
735,80,16,Grocery,0,0,96,8,43,FALSE
736,377.5,21,Travel,0,0,41,3,33,FALSE
737,89.7,18,Clothing,0,0,85,0,55,FALSE
738,305.29,15,Food,0,0,42,2,29,FALSE
739,104.09,19,Electronics,0,0,85,1,65,FALSE
740,85.16,18,Food,0,0,60,2,60,FALSE
741,111.81,0,Electronics,0,0,77,1,60,FALSE
742,64.56,18,Clothing,0,0,57,0,68,FALSE
743,247.82,6,Electronics,0,0,47,1,46,FALSE
744,125.75,22,Grocery,0,0,88,5,29,FALSE
745,47.56,10,Electronics,0,0,62,6,22,FALSE
746,413.7,4,Electronics,0,0,93,1,59,FALSE
747,87.18,16,Food,0,0,54,1,19,FALSE
748,141.17,10,Clothing,0,0,40,0,29,FALSE
749,426.51,23,Electronics,0,0,78,0,31,FALSE
750,176.18,7,Grocery,1,0,83,0,64,FALSE
751,22.38,9,Food,0,0,30,2,47,FALSE
752,505.91,11,Clothing,0,0,29,1,52,FALSE
753,177.85,9,Clothing,0,0,25,2,64,FALSE
754,73.41,12,Travel,0,1,38,2,34,FALSE
755,27,17,Grocery,0,0,55,3,20,FALSE
756,284.4,9,Food,0,0,75,1,26,FALSE
757,174.2,18,Food,1,0,43,0,24,FALSE
758,137.23,19,Grocery,0,0,56,2,37,FALSE
759,403.79,16,Clothing,0,0,81,1,29,FALSE
760,279.72,19,Electronics,0,0,55,0,24,FALSE
761,29.61,15,Grocery,0,0,82,1,46,FALSE
762,67.24,4,Food,0,0,50,2,46,FALSE
763,51.42,2,Grocery,0,0,72,2,35,FALSE
764,245.23,14,Clothing,0,0,65,1,19,FALSE
765,6.14,1,Travel,0,0,49,0,65,FALSE
766,151.87,12,Travel,0,0,71,1,28,FALSE
767,258.73,21,Electronics,0,0,78,0,43,FALSE
768,376.86,7,Electronics,0,0,81,2,44,FALSE
769,75.36,22,Clothing,1,0,96,0,36,FALSE
770,309.93,16,Electronics,0,0,85,0,55,FALSE
771,21.1,3,Travel,0,1,28,2,37,TRUE
772,337.27,18,Clothing,0,0,55,1,41,FALSE
773,24.55,21,Clothing,1,0,91,3,56,FALSE
774,91.14,8,Clothing,0,0,65,4,30,FALSE
775,287.28,22,Grocery,0,0,50,2,23,FALSE
776,29.24,14,Electronics,1,1,92,2,57,FALSE
777,46.87,8,Food,0,0,90,2,54,FALSE
778,230.59,23,Travel,0,0,43,3,18,FALSE
779,229.16,20,Electronics,0,0,49,0,69,FALSE
780,184.47,8,Travel,0,0,71,3,19,FALSE
781,213.12,13,Electronics,0,0,95,3,55,FALSE
782,140.84,22,Food,0,0,32,2,58,FALSE
783,52.22,20,Travel,0,1,27,0,47,FALSE
784,76.35,15,Food,0,0,57,2,41,FALSE
785,36.07,23,Travel,0,0,52,3,58,FALSE
786,430.36,22,Grocery,0,0,46,2,55,FALSE
787,157.61,16,Grocery,0,0,54,2,44,FALSE
788,92.2,12,Travel,0,0,71,1,47,FALSE
789,111.58,8,Travel,0,0,60,3,26,FALSE
790,529.71,14,Food,1,0,83,0,54,FALSE
791,29.96,6,Clothing,0,0,38,3,33,FALSE
792,158.84,0,Travel,0,0,97,2,52,FALSE
793,126.9,0,Electronics,0,0,38,4,45,FALSE
794,170.16,4,Electronics,0,0,80,4,29,FALSE
795,3.29,23,Electronics,0,0,48,2,29,FALSE
796,370.2,8,Grocery,0,0,73,4,68,FALSE
797,484.2,11,Food,0,0,67,2,26,FALSE
798,149.89,5,Grocery,0,0,27,4,46,FALSE
799,214.72,12,Electronics,0,0,47,4,68,FALSE
800,460.34,7,Travel,0,0,44,1,68,FALSE
801,221.11,14,Electronics,0,0,39,3,38,FALSE
802,29.79,5,Travel,0,0,67,1,34,FALSE
803,154.57,5,Food,0,0,95,4,50,FALSE
804,167.98,3,Clothing,0,0,57,4,51,FALSE
805,99.34,10,Travel,0,0,79,0,43,FALSE
806,240.03,20,Grocery,0,0,65,7,35,FALSE
807,490.26,17,Electronics,0,0,42,1,51,FALSE
808,467.62,2,Electronics,0,0,27,2,55,FALSE
809,107.89,2,Electronics,0,0,27,2,42,FALSE
810,21.63,11,Travel,0,0,40,2,69,FALSE
811,754.05,20,Food,0,0,67,1,68,FALSE
812,328.63,20,Travel,0,0,47,3,51,FALSE
813,23.97,5,Grocery,0,0,39,0,67,FALSE
814,456.54,20,Electronics,0,0,97,4,65,FALSE
815,367.1,5,Travel,0,0,82,1,62,FALSE
816,131.68,7,Electronics,1,0,64,3,32,FALSE
817,161.05,14,Grocery,0,1,62,6,19,FALSE
818,91.65,17,Clothing,0,0,30,3,40,FALSE
819,10.14,19,Clothing,0,0,70,0,62,FALSE
820,73.49,15,Clothing,0,0,30,2,23,FALSE
821,292.29,5,Electronics,0,0,44,3,56,FALSE
822,0.84,20,Travel,0,0,43,1,36,FALSE
823,73.03,16,Electronics,0,0,38,6,51,FALSE
824,91.4,8,Food,0,0,89,2,54,FALSE
825,138.76,18,Travel,0,0,53,3,63,FALSE
826,454.31,17,Grocery,0,0,55,3,40,FALSE
827,76.53,22,Clothing,0,0,49,3,32,FALSE
828,76.7,4,Travel,1,0,95,4,19,FALSE
829,240.75,5,Travel,0,0,70,0,55,FALSE
830,108.34,11,Clothing,0,0,76,2,42,FALSE
831,45.79,10,Grocery,0,0,40,0,61,FALSE
832,108.41,15,Electronics,0,0,35,3,25,FALSE
833,27.33,19,Electronics,0,0,42,4,28,FALSE
834,34.93,16,Travel,0,0,80,4,46,FALSE
835,124.18,19,Clothing,1,0,80,0,22,FALSE
836,97.72,8,Food,0,0,81,1,54,FALSE
837,443.39,0,Grocery,0,1,93,3,37,FALSE
838,81.01,2,Electronics,1,0,90,1,29,FALSE
839,156.4,20,Grocery,0,0,98,3,33,FALSE
840,180.07,22,Grocery,0,0,40,2,38,FALSE
841,2.37,8,Grocery,1,0,30,0,54,FALSE
842,196.07,21,Clothing,0,0,76,2,67,FALSE
843,35.29,18,Clothing,0,0,79,1,38,FALSE
844,584.28,12,Clothing,0,0,97,2,45,FALSE
845,28.97,22,Travel,0,0,73,4,51,FALSE
846,96.39,13,Clothing,0,0,96,1,25,FALSE
847,16.06,19,Travel,0,0,80,1,63,FALSE
848,1038.25,18,Electronics,0,0,65,0,48,FALSE
849,125.56,22,Electronics,0,0,95,2,38,FALSE
850,162.87,6,Electronics,0,0,80,2,20,FALSE
851,12.5,3,Electronics,0,0,87,3,64,FALSE
852,249.5,11,Electronics,0,0,52,1,38,FALSE
853,42.41,22,Clothing,0,0,99,3,46,FALSE
854,411,13,Food,0,0,55,1,49,FALSE
855,41.33,1,Clothing,0,0,79,3,66,FALSE
856,38.08,0,Food,0,0,76,1,43,FALSE
857,6.7,17,Clothing,1,0,98,4,30,FALSE
858,114.98,19,Electronics,0,0,90,2,32,FALSE
859,149.77,7,Grocery,0,0,70,3,19,FALSE
860,12.23,2,Food,1,0,28,3,66,TRUE
861,268.92,5,Grocery,0,0,46,1,50,FALSE
862,108.69,21,Electronics,0,0,69,1,48,FALSE
863,133.77,12,Food,0,0,52,4,18,FALSE
864,104.61,8,Grocery,0,0,34,1,32,FALSE
865,92.18,8,Clothing,0,0,90,2,56,FALSE
866,147.63,19,Electronics,0,1,73,5,32,FALSE
867,30.37,8,Clothing,0,0,97,1,37,FALSE
868,36.14,14,Clothing,1,0,75,2,69,FALSE
869,356.21,12,Electronics,0,0,67,3,24,FALSE
870,525.76,21,Food,0,0,30,1,53,FALSE
871,84.11,15,Travel,0,0,49,4,60,FALSE
872,56.83,1,Travel,0,0,28,3,29,FALSE
873,185.91,13,Electronics,0,0,48,3,30,FALSE
874,94.59,5,Travel,0,0,80,5,22,FALSE
875,4.63,1,Grocery,1,0,79,1,60,FALSE
876,30.56,7,Food,1,0,78,2,23,FALSE
877,226.56,3,Clothing,0,0,27,1,22,FALSE
878,193.62,20,Clothing,0,0,71,0,62,FALSE
879,4.94,23,Electronics,0,0,54,2,56,FALSE
880,45.18,13,Clothing,0,0,65,2,60,FALSE
881,47.3,10,Grocery,0,0,79,4,64,FALSE
882,200.59,23,Grocery,0,0,83,1,23,FALSE
883,3.58,13,Electronics,1,0,64,0,23,FALSE
884,19.79,11,Clothing,0,0,69,3,28,FALSE
885,289.62,15,Travel,0,1,46,1,44,FALSE
886,35.4,5,Travel,1,0,39,2,33,FALSE
887,190.39,19,Food,0,0,41,2,62,FALSE
888,48.97,0,Electronics,0,0,83,0,20,FALSE
889,18.85,11,Food,0,1,49,0,39,FALSE
890,50.15,6,Travel,0,0,67,0,49,FALSE
891,230.6,7,Travel,1,0,88,2,42,FALSE
892,348.45,8,Travel,0,0,75,1,35,FALSE
893,319.19,1,Food,0,0,85,1,36,FALSE
894,91.11,16,Electronics,0,0,69,0,65,FALSE
895,198.52,19,Grocery,0,0,27,0,47,FALSE
896,41.29,12,Grocery,0,0,60,0,52,FALSE
897,62.45,4,Travel,1,0,88,1,68,FALSE
898,407.99,9,Electronics,0,0,52,5,63,FALSE
899,2.36,11,Electronics,1,0,69,6,44,FALSE
900,16.09,16,Clothing,1,0,45,1,35,FALSE
901,41.95,20,Clothing,0,0,51,4,30,FALSE
902,4.84,5,Food,0,0,59,2,61,FALSE
903,36.04,2,Clothing,0,0,72,1,48,FALSE
904,157.46,14,Food,0,0,47,3,20,FALSE
905,98.49,6,Grocery,0,0,88,3,48,FALSE
906,401.74,5,Travel,0,0,37,3,41,FALSE
907,306.13,3,Electronics,0,0,54,1,54,FALSE
908,75.29,18,Grocery,0,1,98,5,39,FALSE
909,54.06,4,Grocery,0,0,44,3,50,FALSE
910,85.96,2,Food,0,0,30,1,62,FALSE
911,160.62,8,Travel,0,0,43,2,32,FALSE
912,56.17,5,Food,0,0,91,3,55,FALSE
913,176.14,12,Grocery,0,0,98,4,59,FALSE
914,94.79,21,Electronics,0,1,34,0,31,FALSE
915,144.55,19,Clothing,0,0,80,3,65,FALSE
916,103.13,3,Food,0,1,45,0,32,FALSE
917,62.78,1,Grocery,0,0,80,4,46,FALSE
918,533.75,3,Clothing,0,0,81,2,43,FALSE
919,259.61,7,Clothing,0,0,26,4,39,FALSE
920,27.17,12,Grocery,0,0,63,1,21,FALSE
921,365.13,9,Travel,0,0,85,3,50,FALSE
922,120.3,17,Grocery,0,0,69,3,22,FALSE
923,404.92,8,Electronics,0,0,52,0,45,FALSE
924,289.57,0,Clothing,0,1,42,1,66,FALSE
925,99.68,12,Electronics,0,0,38,2,52,FALSE
926,4.09,17,Food,0,0,79,1,59,FALSE
927,56.32,14,Clothing,0,0,83,1,49,FALSE
928,140.42,1,Travel,0,0,43,2,46,FALSE
929,180.67,10,Grocery,0,0,65,4,63,FALSE
930,53.69,13,Food,0,1,36,4,41,FALSE
931,27.01,21,Electronics,0,0,44,1,47,FALSE
932,324.25,14,Food,0,0,58,1,26,FALSE
933,748.91,13,Travel,0,0,60,2,65,FALSE
934,134.26,15,Grocery,0,0,45,1,35,FALSE
935,33.9,22,Food,0,0,80,5,28,FALSE
936,57.22,14,Electronics,0,0,65,4,39,FALSE
937,3.34,18,Food,0,0,65,5,54,FALSE
938,442.24,8,Grocery,0,0,67,2,40,FALSE
939,22.55,4,Food,0,0,96,3,46,FALSE
940,154.66,4,Electronics,0,1,62,2,30,FALSE
941,57.65,10,Grocery,0,0,42,2,49,FALSE
942,145.41,19,Travel,0,0,32,3,61,FALSE
943,189.7,23,Travel,0,0,90,1,27,FALSE
944,318.68,3,Clothing,0,0,44,2,60,FALSE
945,41.62,19,Food,0,0,93,2,65,FALSE
946,1.99,17,Electronics,0,0,81,0,23,FALSE
947,26.5,2,Food,0,0,42,1,38,FALSE
948,414.5,3,Grocery,0,0,84,1,52,FALSE
949,372.71,13,Clothing,0,0,26,1,20,FALSE
950,163.77,6,Electronics,1,0,66,2,38,FALSE
951,165.17,7,Food,0,0,88,4,37,FALSE
952,196.87,23,Electronics,0,0,68,1,67,FALSE
953,34.71,15,Grocery,0,0,75,1,60,FALSE
954,442.48,19,Clothing,0,0,89,1,51,FALSE
955,97.67,14,Electronics,1,0,89,0,20,FALSE
956,86.96,6,Grocery,0,0,78,0,62,FALSE
957,131.71,16,Travel,0,0,63,2,62,FALSE
958,8.66,21,Electronics,0,0,32,1,57,FALSE
959,32.74,21,Clothing,0,0,91,3,54,FALSE
960,241.12,21,Electronics,0,0,73,1,22,FALSE
961,15.56,11,Electronics,0,0,60,4,67,FALSE
962,166.36,17,Grocery,0,0,31,1,28,FALSE
963,50.67,23,Food,0,0,39,1,65,FALSE
964,88.77,13,Food,0,0,49,2,34,FALSE
965,61.32,14,Electronics,0,0,81,0,21,FALSE
966,79.12,14,Clothing,0,0,62,3,25,FALSE
967,228.52,4,Clothing,0,0,61,1,58,FALSE
968,63.46,15,Grocery,0,0,40,2,64,FALSE
969,150.42,4,Electronics,0,0,25,1,39,FALSE
970,116.34,1,Electronics,0,0,71,5,49,FALSE
971,196.14,19,Food,0,0,76,3,44,FALSE
972,497.15,8,Grocery,0,0,61,1,23,FALSE
973,237.4,21,Travel,0,0,69,2,48,FALSE
974,43.56,8,Clothing,0,0,38,1,21,FALSE
975,5.7,3,Clothing,0,0,81,4,64,FALSE
976,54.75,14,Electronics,0,1,58,2,56,FALSE
977,162.73,10,Grocery,0,0,90,0,47,FALSE
978,9.5,0,Travel,0,0,55,5,60,FALSE
979,123.46,17,Clothing,0,1,68,0,50,FALSE
980,163.52,0,Grocery,0,0,47,2,48,FALSE
981,73.23,7,Travel,0,0,90,0,45,FALSE
982,265.26,15,Electronics,0,0,35,4,42,FALSE
983,20.29,21,Food,0,0,73,4,66,FALSE
984,14.06,17,Clothing,0,0,82,3,34,FALSE
985,234.48,21,Clothing,0,0,53,2,48,FALSE
986,123.15,8,Travel,0,0,75,1,67,FALSE
987,209.89,11,Food,0,0,25,1,53,FALSE
988,102.71,18,Grocery,0,0,29,1,63,FALSE
989,50.92,17,Electronics,0,0,58,4,60,FALSE
990,307.77,4,Grocery,0,0,43,3,34,FALSE
991,289.17,1,Travel,0,0,64,5,27,FALSE
992,213.56,6,Clothing,0,0,90,1,68,FALSE
993,57.18,9,Clothing,0,1,88,3,65,FALSE
994,160.59,14,Grocery,0,0,96,0,39,FALSE
995,80.61,6,Electronics,0,0,41,3,48,FALSE
996,17.29,4,Travel,0,0,62,2,47,FALSE
997,448.69,14,Electronics,0,0,67,1,68,FALSE
998,26.48,19,Travel,0,0,64,2,37,FALSE
999,540.09,19,Electronics,0,0,69,2,31,FALSE
1000,106.31,14,Grocery,0,0,64,2,32,FALSE
1001,36.85,9,Food,0,0,95,1,60,FALSE
1002,140.52,23,Travel,1,0,54,0,36,FALSE
1003,371.37,13,Grocery,0,0,59,2,57,FALSE
1004,237.17,9,Clothing,0,0,90,0,48,FALSE
1005,295.7,16,Clothing,0,0,68,0,54,FALSE
1006,193.54,20,Electronics,0,0,28,2,40,FALSE
1007,212.14,13,Clothing,0,0,88,1,61,FALSE
1008,340.52,1,Food,1,0,29,1,31,TRUE
1009,51.7,15,Travel,1,1,72,1,39,FALSE
1010,121,12,Electronics,0,0,90,2,47,FALSE
1011,45,8,Travel,0,0,51,1,65,FALSE
